platform,title,text,rating,author,date,url,scraped_at,metadata
app_store,Capitalist hell,"I think this is the greediest company/app I have ever encountered oh my gosh 
Having no premium is like fight through every layer of hell please send help",1,not buffy,2026-06-18T21:13:44-07:00,14199902471,2026-06-20T10:20:58.939640+00:00,{'review_id': '14199902471'}
app_store,I had to make a title,Listen every day and 12.99 isn’t that much for premium(I am a child so I don’t pay bills ) it’s also got every song I listen to,5,The second coming pt.6,2026-06-18T21:07:55-07:00,14199889174,2026-06-20T10:20:58.939647+00:00,{'review_id': '14199889174'}
app_store,Awesome,"Wonderful, you can make a free account",5,🎀 Timberlee 🎀 ✧,2026-06-18T20:46:19-07:00,14199839477,2026-06-20T10:20:58.939659+00:00,{'review_id': '14199839477'}
app_store,Beats other music apps,I love Spotify because it has a DJ which picks out your music,5,Lawyer eli,2026-06-18T20:45:32-07:00,14199837693,2026-06-20T10:20:58.939666+00:00,{'review_id': '14199837693'}
app_store,Issue with ads,Idk if this is normal but recently I’ve been getting 4 adds after each song like I’ll be listening to smth and after each song there’s ads. It gets rlly annoying and plus I can’t get premium because I’m broke,3,I’mleakingsperm,2026-06-18T20:45:22-07:00,14199837311,2026-06-20T10:20:58.939671+00:00,{'review_id': '14199837311'}
app_store,Top Podcast Episodes,I want the top podcast episodes back,2,Requestfromlistener,2026-06-18T20:43:31-07:00,14199832944,2026-06-20T10:20:58.939675+00:00,{'review_id': '14199832944'}
app_store,So nice,No ads! Great selection!,5,Sylqwert,2026-06-18T20:41:42-07:00,14199828530,2026-06-20T10:20:58.939680+00:00,{'review_id': '14199828530'}
app_store,Why do you have to pay for everything!!! It used to be free😡,"you have to pay to not listen to ads which I understand it's been like that but now you have to pay if you want to listen to any music after you use your free passes for the day.its crazy you have to have extra money to pay for songs you want to listen to. I'm still going to use it because any other app that is for listening to music sucks but still it's crazy, it used to be free! But other than that I think the app is good and not very complicated like other apps.lol.im giving it  3 stars just because of the paying for stuff. I know this review won't make a difference but I'm still writing it to maybe think of better things!!!!!! Bueeeee",3,Paisweeeeeee,2026-06-18T20:38:21-07:00,14199820711,2026-06-20T10:20:58.939687+00:00,{'review_id': '14199820711'}
app_store,Too many adds,There are way to many adds now days but other than that it’s amazing!,3,Thomas0529,2026-06-18T20:35:52-07:00,14199814838,2026-06-20T10:20:58.939695+00:00,{'review_id': '14199814838'}
app_store,Smart shuffle,Smart shuffle ruined Spotify because you can’t listen to the songs you want without going back to the app and changing it yourself,2,Noel pagan,2026-06-18T20:30:12-07:00,14199801269,2026-06-20T10:20:58.939702+00:00,{'review_id': '14199801269'}
app_store,Good Music to Listen to,"I can listen to all my favorite artists but it’s just the ads that are a problem, don’t feel like paying for Premium.",4,Not_pong,2026-06-18T20:27:56-07:00,14199795881,2026-06-20T10:20:58.939707+00:00,{'review_id': '14199795881'}
app_store,Really fun app,"I love listening to music on here, def should get",5,Faith3ndndixfg,2026-06-18T20:25:49-07:00,14199790777,2026-06-20T10:20:58.939711+00:00,{'review_id': '14199790777'}
app_store,WOAH,GENUINELY SO AWSSOME MAN ITS THE ONLY THING KEEPING ME SANE,5,milooooo!,2026-06-18T20:23:25-07:00,14199785007,2026-06-20T10:20:58.939728+00:00,{'review_id': '14199785007'}
app_store,one song,"let me pick one song, i have had premium but lost it recently and i never got why everyone hates spotify and that’s why cause yall are so stupid i can’t even play one song so what good is r you guys",1,blehblehboomclap,2026-06-18T20:22:54-07:00,14199783755,2026-06-20T10:20:58.939732+00:00,{'review_id': '14199783755'}
