platform,title,text,rating,author,date,url,scraped_at,metadata
play_store,,I hate this app,1,Chandan Dasgupta,2026-06-19 16:34:06,,2026-06-20T12:25:27.878219+00:00,"{'review_id': 'f88ea1f4-ad0d-49c5-95c2-c2f1c6ce1f4f', 'thumbs_up': 0, 'app_version': None}"
play_store,,it forces to take subscription,2,sujata yadav,2026-06-19 16:32:11,,2026-06-20T12:25:27.878221+00:00,"{'review_id': '344dc229-ae48-4813-81d8-11d351acff0d', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,the best music app in the world 🌎 I don't know why we still need to rate Spotify there's absolutely no competitor,5,Praise ayomide Ogundeji,2026-06-19 16:28:03,,2026-06-20T12:25:27.878224+00:00,"{'review_id': '783f4cd2-6479-4618-b008-9a44365439da', 'thumbs_up': 0, 'app_version': None}"
play_store,,this app without subscription not play one many more disgusting,1,Rinarani Jena,2026-06-19 16:27:51,,2026-06-20T12:25:27.878227+00:00,"{'review_id': 'd56e07a2-225a-4f72-90bf-b85fa50c5790', 'thumbs_up': 0, 'app_version': None}"
play_store,,Awesome,5,lacey smith,2026-06-19 16:27:44,,2026-06-20T12:25:27.878230+00:00,"{'review_id': '6b8d88f6-14e7-4236-9cb5-a6ea8c44aa0c', 'thumbs_up': 0, 'app_version': '9.1.56.574'}"
play_store,,perfect,5,Keriah Giomi,2026-06-19 16:17:30,,2026-06-20T12:25:27.878233+00:00,"{'review_id': '7b35c89f-088c-445f-9b5c-5dd93267449c', 'thumbs_up': 0, 'app_version': '9.1.56.574'}"
play_store,,peace,5,Kashish Jaiswal,2026-06-19 16:17:27,,2026-06-20T12:25:27.878236+00:00,"{'review_id': '46e2e73e-9192-4df6-9b4f-2fb3071542f4', 'thumbs_up': 1, 'app_version': '9.1.58.1567'}"
play_store,,Can you make something like Spotify light? I mean just music without all the random sht. It also became superslow to load since athr last few months...,2,Anton Vilkhov,2026-06-19 16:16:17,,2026-06-20T12:25:27.878239+00:00,"{'review_id': '74ebf539-dae2-4e7a-a4c8-24f54f5607ae', 'thumbs_up': 0, 'app_version': '9.1.56.574'}"
play_store,,Spotify is SOOO good,5,Lance,2026-06-19 16:11:35,,2026-06-20T12:25:27.878242+00:00,"{'review_id': '671b13d3-9305-4533-b9db-26f091110641', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,best ever apps,5,Chetana Mahajan,2026-06-19 16:08:05,,2026-06-20T12:25:27.878245+00:00,"{'review_id': '24c0a50b-d128-4ce6-88c2-b43c544d12a1', 'thumbs_up': 0, 'app_version': '9.1.56.574'}"
play_store,,yeah if you're on premium it's the best but on normal it's annoying 😑,4,Allen,2026-06-19 16:04:33,,2026-06-20T12:25:27.878248+00:00,"{'review_id': '09fd86c9-6871-461a-9cb0-b778ae5d6b98', 'thumbs_up': 0, 'app_version': '9.0.62.622'}"
play_store,,best,4,Miniyasi dube,2026-06-19 16:02:31,,2026-06-20T12:25:27.878252+00:00,"{'review_id': 'd1b90ddb-282f-412e-90d7-572862f1e8c5', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,it is very nice,5,Ansh Gaud,2026-06-19 15:59:14,,2026-06-20T12:25:27.878255+00:00,"{'review_id': '3845bdb3-08e1-47fd-bb6d-729901e7d36d', 'thumbs_up': 0, 'app_version': '9.1.56.574'}"
play_store,,It's so so so good but it's too vip man like leave me alone and I just wanna listen to music in peace,5,Farida Assem,2026-06-19 15:58:12,,2026-06-20T12:25:27.878258+00:00,"{'review_id': 'b51692bd-e268-46ff-9667-ee9ed42796fa', 'thumbs_up': 0, 'app_version': '9.1.56.574'}"
play_store,,"Spotify has quite recently added the ability to (un)filter playlists and radios so they aren't customized. I cannot express how important this is to me, personally, as this is a really fantastic way to discover and enjoy more music.",5,Tyler Briggs,2026-06-19 15:57:45,,2026-06-20T12:25:27.878262+00:00,"{'review_id': '6d98d155-80d8-46f2-805a-54e93be4e582', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,super,5,Mariyamma Varghese,2026-06-19 15:55:32,,2026-06-20T12:25:27.878264+00:00,"{'review_id': '43797a3e-5275-4960-ad4d-d0be5dc2e4c5', 'thumbs_up': 1, 'app_version': '9.1.58.1567'}"
play_store,,👍,5,A.R,2026-06-19 15:55:11,,2026-06-20T12:25:27.878267+00:00,"{'review_id': 'ad0ac886-cb54-4cc7-ab64-0f0c984f55f4', 'thumbs_up': 0, 'app_version': None}"
